TripID,ID,WeekdayInt,WeekOfYearInt,HourInt,TripDurationInMinutes,RemainingTravelTimeInMinutes,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH
2053814,1519582460,4,9,13,999,968,81,68,12,3.2,53.58,8.52,7.3,332.3,328
2053814,1519562899,4,9,12,999,976,81,68,12,3.2,53.56,8.54,7.8,329.8,329
2053814,1519560443,4,9,12,999,977,81,68,12,3.2,53.56,8.54,7.8,330.1,329
2053814,1519533362,4,9,12,999,988,81,68,12,3.2,53.54,8.56,7.8,331.8,329
2053814,1520177393,4,9,17,999,723,81,68,12,3.2,53.95,8.04,8.7,66.8,73
2053814,1520175032,4,9,17,999,724,81,68,12,3.2,53.95,8.04,8.7,68.2,73
2053814,1520172642,4,9,17,999,725,81,68,12,3.2,53.95,8.03,8.7,66.7,72
2053814,1520170228,4,9,17,999,726,81,68,12,3.2,53.95,8.03,8.8,70.5,73
2053814,1520167827,4,9,17,999,727,81,68,12,3.2,53.95,8.03,8.7,69.4,74
2053814,1520165418,4,9,17,999,728,81,68,12,3.2,53.95,8.02,8.7,68.4,74
2053814,1520162977,4,9,17,999,729,81,68,12,3.2,53.95,8.02,8.8,65.7,70
2053814,1520160547,4,9,17,999,730,81,68,12,3.2,53.95,8.02,8.8,65.6,70
2053814,1520158137,4,9,17,999,731,81,68,12,3.2,53.95,8.01,8.8,64.8,71
2053814,1520155980,4,9,17,999,732,81,68,12,3.2,53.95,8.01,8.8,66.1,71
2053814,1520139654,4,9,16,999,739,81,68,12,3.2,53.94,7.98,8.9,65.6,70
2053814,1520137284,4,9,16,999,740,81,68,12,3.2,53.94,7.98,8.7,64.9,71
2053814,1520134895,4,9,16,999,741,81,68,12,3.2,53.94,7.97,8.5,65.9,70
2053814,1520132490,4,9,16,999,742,81,68,12,3.2,53.94,7.97,7.3,62.8,70
2053814,1520130080,4,9,16,999,743,81,68,12,3.2,53.94,7.97,5.4,61.6,71
2053814,1520127694,4,9,16,999,744,81,68,12,3.2,53.93,7.97,6.9,342.9,42
2053814,1520125316,4,9,16,999,745,81,68,12,3.2,53.93,7.97,8.6,326.8,325
2053814,1520122927,4,9,16,999,746,81,68,12,3.2,53.93,7.97,8.6,326,325
2053814,1520120557,4,9,16,999,747,81,68,12,3.2,53.93,7.97,8.6,325.8,325
2053814,1520118179,4,9,16,999,748,81,68,12,3.2,53.93,7.98,8.4,328.7,324
2053814,1520115786,4,9,16,999,749,81,68,12,3.2,53.92,7.98,9.2,325.4,325
2053814,1520113408,4,9,16,999,750,81,68,12,3.2,53.92,7.98,9.5,325.6,325
2053814,1520110977,4,9,16,999,751,81,68,12,3.2,53.92,7.98,10,324.8,325
2053814,1520108552,4,9,16,999,752,81,68,12,3.2,53.92,7.99,10.1,321.5,321
2053814,1520106129,4,9,16,999,753,81,68,12,3.2,53.92,7.99,10.3,318.8,319
2053814,1520103715,4,9,16,999,754,81,68,12,3.2,53.91,7.99,9.8,319,319
2053814,1520101259,4,9,16,999,755,81,68,12,3.2,53.91,8,9.5,316.7,319
2053814,1520098797,4,9,16,999,756,81,68,12,3.2,53.91,8,9.5,315.6,317
2053814,1520096359,4,9,16,999,757,81,68,12,3.2,53.91,8,9.9,311.7,313
2053814,1520093919,4,9,16,999,758,81,68,12,3.2,53.91,8.01,9.7,308.9,310
2053814,1520091463,4,9,16,999,759,81,68,12,3.2,53.9,8.01,9.6,300.8,303
2053814,1520089057,4,9,16,999,760,81,68,12,3.2,53.9,8.01,10,301.1,301
2053814,1520086586,4,9,16,999,761,81,68,12,3.2,53.9,8.02,9.8,301,301
2053814,1520084149,4,9,16,999,762,81,68,12,3.2,53.9,8.02,9.6,300.7,301
2053814,1520081681,4,9,16,999,763,81,68,12,3.2,53.9,8.03,9.7,300.4,301
2053814,1520079257,4,9,16,999,764,81,68,12,3.2,53.9,8.03,10.1,300.5,301
2053814,1520069572,4,9,16,999,768,81,68,12,3.2,53.89,8.05,10,299.8,301
2053814,1520067159,4,9,16,999,769,81,68,12,3.2,53.89,8.05,10,299.4,301
2053814,1520064722,4,9,16,999,770,81,68,12,3.2,53.89,8.05,10.1,298.8,300
2053814,1520062300,4,9,16,999,771,81,68,12,3.2,53.89,8.06,10.2,298.6,299
2053814,1520059869,4,9,16,999,772,81,68,12,3.2,53.89,8.06,10,298.3,299
2053814,1520057450,4,9,16,999,773,81,68,12,3.2,53.88,8.07,10.1,301.6,300
2053814,1520055012,4,9,16,999,774,81,68,12,3.2,53.88,8.07,10.1,304.1,306
2053814,1520052612,4,9,16,999,775,81,68,12,3.2,53.88,8.07,10.2,304.1,306
2053814,1520045370,4,9,16,999,778,81,68,12,3.2,53.88,8.09,10.2,303.6,306
2053814,1520042919,4,9,16,999,779,81,68,12,3.2,53.88,8.09,9.8,302.6,306
2053814,1520040540,4,9,16,999,780,81,68,12,3.2,53.87,8.09,9.4,314.9,306
2053814,1520038135,4,9,16,999,781,81,68,12,3.2,53.87,8.1,9.6,327.1,330
2053814,1520035744,4,9,16,999,782,81,68,12,3.2,53.87,8.1,9.7,327.4,330
2053814,1520033345,4,9,16,999,783,81,68,12,3.2,53.87,8.1,9.7,327.8,331
2053814,1520030962,4,9,16,999,784,81,68,12,3.2,53.86,8.1,9.8,326.1,330
2053814,1520028572,4,9,16,999,785,81,68,12,3.2,53.86,8.11,9.4,326.1,330
2053814,1520026123,4,9,16,999,786,81,68,12,3.2,53.86,8.11,9.1,325.8,329
2053814,1520023757,4,9,16,999,787,81,68,12,3.2,53.86,8.11,8.3,326,329
2053814,1520021383,4,9,16,999,788,81,68,12,3.2,53.86,8.11,9.1,7.9,1
2053814,1520018994,4,9,16,999,789,81,68,12,3.2,53.85,8.11,9.3,6.3,8
2053814,1520016657,4,9,16,999,790,81,68,12,3.2,53.85,8.11,9.1,6.6,9
2053814,1520014269,4,9,16,999,791,81,68,12,3.2,53.85,8.11,9.1,8.5,9
2053814,1520011900,4,9,16,999,792,81,68,12,3.2,53.85,8.11,9,5.9,8
2053814,1520009511,4,9,16,999,793,81,68,12,3.2,53.84,8.11,8.9,2.1,8
2053814,1520007135,4,9,16,999,794,81,68,12,3.2,53.84,8.11,9.4,346.3,346
2053814,1520004777,4,9,15,999,795,81,68,12,3.2,53.84,8.11,9.5,345.9,347
2053814,1520002395,4,9,15,999,796,81,68,12,3.2,53.84,8.11,9.3,346.1,346
2053814,1520000037,4,9,15,999,797,81,68,12,3.2,53.83,8.11,9.2,343.6,347
2053814,1519997602,4,9,15,999,798,81,68,12,3.2,53.83,8.12,9.4,346.5,347
2053814,1519995194,4,9,15,999,799,81,68,12,3.2,53.83,8.12,9.4,350.6,345
2053814,1519992785,4,9,15,999,800,81,68,12,3.2,53.83,8.12,9.2,354.1,352
2053814,1519990336,4,9,15,999,801,81,68,12,3.2,53.82,8.12,9.2,351.5,352
2053814,1519987934,4,9,15,999,802,81,68,12,3.2,53.82,8.12,9.1,351.8,353
2053814,1519985527,4,9,15,999,803,81,68,12,3.2,53.82,8.12,9.1,353.2,353
2053814,1519983127,4,9,15,999,804,81,68,12,3.2,53.82,8.12,8.9,350.7,353
2053814,1519980698,4,9,15,999,805,81,68,12,3.2,53.81,8.12,8.7,334.1,349
2053814,1519978291,4,9,15,999,806,81,68,12,3.2,53.81,8.12,9.1,330.2,331
2053814,1519975869,4,9,15,999,807,81,68,12,3.2,53.81,8.12,9.1,329.9,331
2053814,1519973440,4,9,15,999,808,81,68,12,3.2,53.81,8.13,8.9,330.6,330
2053814,1519970985,4,9,15,999,809,81,68,12,3.2,53.81,8.13,8.8,331.5,330
2053814,1519968491,4,9,15,999,810,81,68,12,3.2,53.8,8.13,8.8,330.7,331
2053814,1519966026,4,9,15,999,811,81,68,12,3.2,53.8,8.13,8.8,331.4,331
2053814,1519963584,4,9,15,999,812,81,68,12,3.2,53.8,8.13,9,331.5,331
2053814,1519961108,4,9,15,999,813,81,68,12,3.2,53.8,8.14,8.9,331.5,331
2053814,1519958637,4,9,15,999,814,81,68,12,3.2,53.79,8.14,9.1,330.6,330
2053814,1519956200,4,9,15,999,815,81,68,12,3.2,53.79,8.14,8.9,330.5,331
2053814,1519953751,4,9,15,999,816,81,68,12,3.2,53.79,8.14,9.1,329.1,331
2053814,1519951309,4,9,15,999,817,81,68,12,3.2,53.79,8.15,9.1,328.5,329
2053814,1519948830,4,9,15,999,818,81,68,12,3.2,53.79,8.15,9,328.8,330
2053814,1519946358,4,9,15,999,819,81,68,12,3.2,53.78,8.15,9.2,326.6,330
2053814,1519943890,4,9,15,999,820,81,68,12,3.2,53.78,8.15,9.2,326.1,328
2053814,1519941424,4,9,15,999,821,81,68,12,3.2,53.78,8.15,9,326.1,328
2053814,1519938990,4,9,15,999,822,81,68,12,3.2,53.78,8.16,9,326.2,328
2053814,1519936506,4,9,15,999,823,81,68,12,3.2,53.78,8.16,8.6,320.5,324
2053814,1519934112,4,9,15,999,824,81,68,12,3.2,53.77,8.16,8.3,321.6,323
2053814,1519931735,4,9,15,999,825,81,68,12,3.2,53.77,8.16,8.2,320,322
2053814,1519929367,4,9,15,999,826,81,68,12,3.2,53.77,8.17,8.1,316.7,320
2053814,1519926899,4,9,15,999,827,81,68,12,3.2,53.77,8.17,8.4,313.6,316
2053814,1519924522,4,9,15,999,828,81,68,12,3.2,53.77,8.17,8.5,313.3,316
2053814,1519922105,4,9,15,999,829,81,68,12,3.2,53.77,8.18,8.6,313.3,316
2053814,1519919642,4,9,15,999,830,81,68,12,3.2,53.76,8.18,8.6,313.2,315
2053814,1519917191,4,9,15,999,831,81,68,12,3.2,53.76,8.18,8.6,312.6,314
2053814,1519914768,4,9,15,999,832,81,68,12,3.2,53.76,8.18,8.5,313.2,315
2053814,1519912327,4,9,15,999,833,81,68,12,3.2,53.76,8.19,8.6,313.5,314
2053814,1519909877,4,9,15,999,834,81,68,12,3.2,53.76,8.19,8.5,313.7,315
2053814,1519907484,4,9,15,999,835,81,68,12,3.2,53.76,8.19,8.4,313.5,315
2053814,1519905087,4,9,15,999,836,81,68,12,3.2,53.75,8.2,8.3,314.7,315
2053814,1519902684,4,9,15,999,837,81,68,12,3.2,53.75,8.2,8.3,313.9,315
2053814,1519900273,4,9,15,999,838,81,68,12,3.2,53.75,8.2,8.3,313.6,315
2053814,1519897807,4,9,15,999,839,81,68,12,3.2,53.75,8.2,8.2,313.5,315
2053814,1519895339,4,9,15,999,840,81,68,12,3.2,53.75,8.21,8.1,314.2,315
2053814,1519892923,4,9,15,999,841,81,68,12,3.2,53.75,8.21,8,314.1,315
2053814,1519890527,4,9,15,999,842,81,68,12,3.2,53.74,8.21,8,313.7,315
2053814,1519888125,4,9,15,999,843,81,68,12,3.2,53.74,8.21,7.9,312.6,314
2053814,1519885740,4,9,15,999,844,81,68,12,3.2,53.74,8.22,7.7,312.8,314
2053814,1519883324,4,9,15,999,845,81,68,12,3.2,53.74,8.22,7.6,313.1,314
2053814,1519880883,4,9,15,999,846,81,68,12,3.2,53.74,8.22,7.5,313.2,314
2053814,1519878460,4,9,15,999,847,81,68,12,3.2,53.74,8.23,7.4,304,310
2053814,1519876029,4,9,15,999,848,81,68,12,3.2,53.74,8.23,7.3,302.6,305
2053814,1519873637,4,9,15,999,849,81,68,12,3.2,53.73,8.23,7.4,302.4,305
2053814,1519871192,4,9,15,999,850,81,68,12,3.2,53.73,8.23,7.3,302.4,305
2053814,1519868742,4,9,15,999,851,81,68,12,3.2,53.73,8.24,7.3,302.6,304
2053814,1519866309,4,9,15,999,852,81,68,12,3.2,53.73,8.24,7.3,303,304
2053814,1519863887,4,9,15,999,853,81,68,12,3.2,53.73,8.24,7.3,302.5,305
2053814,1519861488,4,9,15,999,854,81,68,12,3.2,53.73,8.25,7.5,304,306
2053814,1519859103,4,9,14,999,855,81,68,12,3.2,53.73,8.25,7.6,304,306
2053814,1519856712,4,9,14,999,856,81,68,12,3.2,53.73,8.25,7.5,303.8,305
2053814,1519854286,4,9,14,999,857,81,68,12,3.2,53.73,8.25,7.4,304.3,305
2053814,1519851862,4,9,14,999,858,81,68,12,3.2,53.72,8.26,7.4,304.3,305
2053814,1519846905,4,9,14,999,860,81,68,12,3.2,53.72,8.26,7.5,304.6,305
2053814,1519844428,4,9,14,999,861,81,68,12,3.2,53.72,8.27,7.7,304.3,305
2053814,1519841957,4,9,14,999,862,81,68,12,3.2,53.72,8.27,8.1,304.1,305
2053814,1519839506,4,9,14,999,863,81,68,12,3.2,53.72,8.27,8.1,303.6,306
2053814,1519837073,4,9,14,999,864,81,68,12,3.2,53.72,8.28,8.2,302.7,306
2053814,1519834635,4,9,14,999,865,81,68,12,3.2,53.72,8.28,8.1,302.6,306
2053814,1519832199,4,9,14,999,866,81,68,12,3.2,53.72,8.28,8.1,302.9,306
2053814,1519829696,4,9,14,999,867,81,68,12,3.2,53.71,8.29,8.1,303,306
2053814,1519827252,4,9,14,999,868,81,68,12,3.2,53.71,8.29,8,302.6,306
2053814,1519824820,4,9,14,999,869,81,68,12,3.2,53.71,8.29,7.9,303.2,306
2053814,1519822378,4,9,14,999,870,81,68,12,3.2,53.71,8.29,8,304.2,305
2053814,1519819939,4,9,14,999,871,81,68,12,3.2,53.71,8.3,8.1,305.6,308
2053814,1519817482,4,9,14,999,872,81,68,12,3.2,53.71,8.3,8.1,305.8,308
2053814,1519815018,4,9,14,999,873,81,68,12,3.2,53.71,8.3,7.9,305.5,308
2053814,1519812582,4,9,14,999,874,81,68,12,3.2,53.71,8.31,7.9,305.6,308
2053814,1519810083,4,9,14,999,875,81,68,12,3.2,53.7,8.31,7.8,303.7,307
2053814,1519807597,4,9,14,999,876,81,68,12,3.2,53.7,8.31,7.7,302.1,306
2053814,1519802691,4,9,14,999,878,81,68,12,3.2,53.7,8.32,7.6,302.3,305
2053814,1519800184,4,9,14,999,879,81,68,12,3.2,53.7,8.32,7.7,301,305
2053814,1519797668,4,9,14,999,880,81,68,12,3.2,53.7,8.33,7.7,297.5,302
2053814,1519795135,4,9,14,999,881,81,68,12,3.2,53.7,8.33,7.5,311.6,304
2053814,1519792603,4,9,14,999,882,81,68,12,3.2,53.7,8.33,7.4,318.7,319
2053814,1519790135,4,9,14,999,883,81,68,12,3.2,53.69,8.33,7.2,318.5,319
2053814,1519787637,4,9,14,999,884,81,68,12,3.2,53.69,8.34,7.2,318.3,319
2053814,1519785190,4,9,14,999,885,81,68,12,3.2,53.69,8.34,7.2,319.9,318
2053814,1519782740,4,9,14,999,886,81,68,12,3.2,53.69,8.34,7.5,321,320
2053814,1519780308,4,9,14,999,887,81,68,12,3.2,53.69,8.34,7.7,318.7,320
2053814,1519777821,4,9,14,999,888,81,68,12,3.2,53.69,8.34,7.5,318.4,318
2053814,1519775357,4,9,14,999,889,81,68,12,3.2,53.68,8.35,7.3,319.3,318
2053814,1519772884,4,9,14,999,890,81,68,12,3.2,53.68,8.35,7.1,320,318
2053814,1519770438,4,9,14,999,891,81,68,12,3.2,53.68,8.35,7,320.2,318
2053814,1519767918,4,9,14,999,892,81,68,12,3.2,53.68,8.35,6.9,320.5,318
2053814,1519765387,4,9,14,999,893,81,68,12,3.2,53.68,8.36,6.9,320.7,318
2053814,1519762917,4,9,14,999,894,81,68,12,3.2,53.68,8.36,6.9,319.9,318
2053814,1519760447,4,9,14,999,895,81,68,12,3.2,53.68,8.36,6.7,319,317
2053814,1519757950,4,9,14,999,896,81,68,12,3.2,53.67,8.36,6.7,319.2,317
2053814,1519755490,4,9,14,999,897,81,68,12,3.2,53.67,8.36,6.8,319.8,317
2053814,1519753012,4,9,14,999,898,81,68,12,3.2,53.67,8.37,6.8,317.9,318
2053814,1519750538,4,9,14,999,899,81,68,12,3.2,53.67,8.37,6.9,317.2,314
2053814,1519748084,4,9,14,999,900,81,68,12,3.2,53.67,8.37,6.8,319.6,316
2053814,1519745628,4,9,14,999,901,81,68,12,3.2,53.67,8.37,6.5,320.2,316
2053814,1519743149,4,9,14,999,902,81,68,12,3.2,53.67,8.37,6.3,319.4,317
2053814,1519740657,4,9,14,999,903,81,68,12,3.2,53.66,8.38,6.3,318.2,316
2053814,1519738179,4,9,14,999,904,81,68,12,3.2,53.66,8.38,6.4,319.4,316
2053814,1519735688,4,9,14,999,905,81,68,12,3.2,53.66,8.38,6.5,319.2,316
2053814,1519733211,4,9,14,999,906,81,68,12,3.2,53.66,8.38,6.7,321.6,318
2053814,1519730750,4,9,14,999,907,81,68,12,3.2,53.66,8.38,6.6,320.1,317
2053814,1519728274,4,9,14,999,908,81,68,12,3.2,53.66,8.39,6.6,321.9,318
2053814,1519725827,4,9,14,999,909,81,68,12,3.2,53.66,8.39,6.6,321.3,319
2053814,1519723365,4,9,14,999,910,81,68,12,3.2,53.65,8.39,6.4,322.8,320
2053814,1519720900,4,9,14,999,911,81,68,12,3.2,53.65,8.39,6.4,320.8,318
2053814,1519718459,4,9,14,999,912,81,68,12,3.2,53.65,8.39,6.1,320.3,318
2053814,1519716026,4,9,14,999,913,81,68,12,3.2,53.65,8.4,5.7,321.3,321
2053814,1519713664,4,9,14,999,914,81,68,12,3.2,53.65,8.4,5.5,318.8,319
2053814,1519711253,4,9,13,999,915,81,68,12,3.2,53.65,8.4,5.5,320.1,321
2053814,1519708835,4,9,13,999,916,81,68,12,3.2,53.65,8.4,5.5,319.4,321
2053814,1519706388,4,9,13,999,917,81,68,12,3.2,53.65,8.4,5.6,319,319
2053814,1519703943,4,9,13,999,918,81,68,12,3.2,53.64,8.4,5.7,313.6,319
2053814,1519701810,4,9,13,999,919,81,68,12,3.2,53.64,8.41,6.4,303.9,311
2053814,1519699383,4,9,13,999,920,81,68,12,3.2,53.64,8.41,7.1,302.6,309
2053814,1519696956,4,9,13,999,921,81,68,12,3.2,53.64,8.41,7.5,301.4,308
2053814,1519694549,4,9,13,999,922,81,68,12,3.2,53.64,8.41,7.5,302.6,308
2053814,1519692125,4,9,13,999,923,81,68,12,3.2,53.64,8.42,7.5,303.4,307
2053814,1519689710,4,9,13,999,924,81,68,12,3.2,53.64,8.42,7.2,302.7,304
2053814,1519687265,4,9,13,999,925,81,68,12,3.2,53.64,8.42,7.1,307.5,307
2053814,1519684793,4,9,13,999,926,81,68,12,3.2,53.64,8.43,7.2,305.6,308
2053814,1519682362,4,9,13,999,927,81,68,12,3.2,53.63,8.43,7.1,306.4,308
2053814,1519679889,4,9,13,999,928,81,68,12,3.2,53.63,8.43,7.2,305,308
2053814,1519677417,4,9,13,999,929,81,68,12,3.2,53.63,8.43,7.1,305.9,306
2053814,1519674961,4,9,13,999,930,81,68,12,3.2,53.63,8.44,7,307,308
2053814,1519672514,4,9,13,999,931,81,68,12,3.2,53.63,8.44,6.9,307.3,307
2053814,1519670041,4,9,13,999,932,81,68,12,3.2,53.63,8.44,6.9,306.5,308
2053814,1519667591,4,9,13,999,933,81,68,12,3.2,53.63,8.44,6.8,304.6,308
2053814,1519665114,4,9,13,999,934,81,68,12,3.2,53.63,8.45,6.8,305.1,306
2053814,1519662681,4,9,13,999,935,81,68,12,3.2,53.63,8.45,6.9,302.9,308
2053814,1519660212,4,9,13,999,936,81,68,12,3.2,53.62,8.45,7,303,307
2053814,1519657797,4,9,13,999,937,81,68,12,3.2,53.62,8.45,7,304.5,307
2053814,1519655330,4,9,13,999,938,81,68,12,3.2,53.62,8.46,7,306.6,308
2053814,1519652858,4,9,13,999,939,81,68,12,3.2,53.62,8.46,7.1,305.2,308
2053814,1519650392,4,9,13,999,940,81,68,12,3.2,53.62,8.46,7.1,304.1,306
2053814,1519647964,4,9,13,999,941,81,68,12,3.2,53.62,8.47,7.3,304.4,306
2053814,1519645549,4,9,13,999,942,81,68,12,3.2,53.62,8.47,7.2,305.2,306
2053814,1519642998,4,9,13,999,943,81,68,12,3.2,53.62,8.47,7.2,304.5,305
2053814,1519640587,4,9,13,999,944,81,68,12,3.2,53.62,8.47,7.1,304.4,305
2053814,1519638175,4,9,13,999,945,81,68,12,3.2,53.61,8.48,7.2,306.9,307
2053814,1519635799,4,9,13,999,946,81,68,12,3.2,53.61,8.48,7.2,303.2,306
2053814,1519633372,4,9,13,999,947,81,68,12,3.2,53.61,8.48,7.2,317.6,313
2053814,1519630996,4,9,13,999,948,81,68,12,3.2,53.61,8.48,7,319.8,319
2053814,1519628539,4,9,13,999,949,81,68,12,3.2,53.61,8.49,7,318.5,319
2053814,1519626104,4,9,13,999,950,81,68,12,3.2,53.61,8.49,7,318.4,319
2053814,1519623700,4,9,13,999,951,81,68,12,3.2,53.61,8.49,6.8,319.8,318
2053814,1519621249,4,9,13,999,952,81,68,12,3.2,53.6,8.49,6.8,323.5,319
2053814,1519618834,4,9,13,999,953,81,68,12,3.2,53.6,8.49,6.7,327.9,322
2053814,1519616460,4,9,13,999,954,81,68,12,3.2,53.6,8.5,6.6,327.8,324
2053814,1519614010,4,9,13,999,955,81,68,12,3.2,53.6,8.5,6.6,328.7,324
2053814,1519611603,4,9,13,999,956,81,68,12,3.2,53.6,8.5,6.6,329.4,325
2053814,1519609195,4,9,13,999,957,81,68,12,3.2,53.6,8.5,6.7,324.3,323
2053814,1519606752,4,9,13,999,958,81,68,12,3.2,53.6,8.5,7.3,320.2,324
2053814,1519604359,4,9,13,999,959,81,68,12,3.2,53.59,8.51,7.2,320.3,322
2053814,1519601928,4,9,13,999,960,81,68,12,3.2,53.59,8.51,7,321.7,323
2053814,1519599482,4,9,13,999,961,81,68,12,3.2,53.59,8.51,7,324.2,323
2053814,1519597026,4,9,13,999,962,81,68,12,3.2,53.59,8.51,6.9,326.7,324
2053814,1519594604,4,9,13,999,963,81,68,12,3.2,53.59,8.51,6.9,326.3,324
2053814,1519592163,4,9,13,999,964,81,68,12,3.2,53.59,8.52,6.8,327.9,326
2053814,1519589714,4,9,13,999,965,81,68,12,3.2,53.58,8.52,6.9,330.8,329
2053814,1519587268,4,9,13,999,966,81,68,12,3.2,53.58,8.52,7.2,333,328
2053814,1519584857,4,9,13,999,967,81,68,12,3.2,53.58,8.52,7.1,332.3,329
2053814,1520179762,4,9,17,999,722,81,68,12,3.2,53.96,8.05,8.7,68.4,73
2053814,1519580006,4,9,13,999,969,81,68,12,3.2,53.58,8.52,7.5,331.8,328
2053814,1519577562,4,9,13,999,970,81,68,12,3.2,53.58,8.52,7.7,333.1,329
2053814,1519575128,4,9,13,999,971,81,68,12,3.2,53.57,8.53,7.7,330.2,329
2053814,1519572633,4,9,13,999,972,81,68,12,3.2,53.57,8.53,7.7,330.5,328
2053814,1519570187,4,9,13,999,973,81,68,12,3.2,53.57,8.53,7.6,330,329
2053814,1519567801,4,9,13,999,974,81,68,12,3.2,53.57,8.53,7.7,330.1,329
2053814,1519565386,4,9,12,999,975,81,68,12,3.2,53.57,8.53,7.8,330.1,328
2053814,1520182162,4,9,17,999,721,81,68,12,3.2,53.96,8.05,8.5,69.1,75
